#mapping_set_id: http://purl.obolibrary.org/obo/vo/mappings/vo-usda.sssom.tsv
#mapping_set_title: Vaccine Ontology to USDA Vaccine Mappings
#license: https://creativecommons.org/licenses/by/4.0/
#curie_map:
#  VO: http://purl.obolibrary.org/obo/VO_
#  usda:: ???:
subject_id	subject_label	object_id	predicate_id	mapping_justification
VO:0001581	Salmonella Choleraesuis Avirulent Live Culture Vaccine (USDA: 19A1.01)	usda:19A1.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001582	Salmonella Dublin Live Culture Vaccine (USDA: 19D1.R0)	usda:19D1.R0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001583	Trichomonas Foetus Killed Protozoa Vaccine (USDA: 1859.00)	usda:1859.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001584	Wart Killed Virus Vaccine (USDA: 1985.50)	usda:1985.50	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001585	Avian Encephalomyelitis Killed Virus Vaccine (USDA: 1015.10)	usda:1015.I0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001586	Avian Encephalomyelitis Live Virus Vaccine (USDA: 1051.10)	usda:1051.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001587	Avian Encephalomyelitis Live Virus Vaccine (USDA: 1051.11)	usda:1051.11	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001588	Avian Encephalomyelitis Live Virus Vaccine (USDA: 1051.12)	usda:1051.12	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001589	avian influenza H10N9 Subtype, Killed Virus Vaccine (USDA: 1057.H0)	usda:1057.H0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001590	avian influenza H2N2 Subtype, Killed Virus Vaccine (USDA: 1057.H2)	usda:1057.H2	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001591	avian influenza H3N4 Subtype, Killed Virus Vaccine (USDA: 1057.H3)	usda:1057.H3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001592	avian influenza H4N6 Subtype, Killed Virus Vaccine (USDA: 1057.H4)	usda:1057.H4	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001593	avian influenza H5N2 Subtype, Killed Virus Vaccine (USDA: 1057.H5)	usda:1057.H5	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001594	avian influenza H5N9 Subtype, Killed Virus Vaccine (USDA: 1057.14)	usda:1057.14	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001595	avian influenza H6N8 Subtype, Killed Virus Vaccine (USDA: 1057.H6)	usda:1057.H6	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001596	avian influenza H7N2 Subtype, Killed Virus Vaccine (USDA: 10F5.12)	usda:10F5.12	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001597	avian influenza H7N3 Subtype, Killed Virus Vaccine (USDA: 1057.H7)	usda:1057.H7	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001598	avian influenza H7N3 Subtype, Killed Virus Vaccine (USDA: 10F5.13)	usda:10F5.13	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001599	avian influenza H1N1 Subtype, Killed Virus Vaccine (USDA: 1057.H1)	usda:1057.H1	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001600	avian influenza H5N2 Subtype, Killed Virus Vaccine (USDA: 10F5.10)	usda:10F5.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001601	avian influenza H5N3 Subtype, Killed Virus Vaccine (USDA: 1057.R3)	usda:1057.R3	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001602	avian influenza H9N2 Subtype, Killed Virus Vaccine (USDA: 1057.H9)	usda:1057.H9	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001603	Avian Paramyxovirus Type 1, Killed Virus Vaccine (USDA: 10C5.11)	usda:10C5.11	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001604	Avian Paramyxovirus Type 3, Killed Virus Vaccine (USDA: 10C5.10)	usda:10C5.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001605	Avian Pneumovirus Modified Live Virus Vaccine (USDA: 1A31.20)	usda:1A31.20	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001606	Avian Reovirus Killed Virus Vaccine (USDA: 1045.00)	usda:1045.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001607	Avian Reovirus Killed Virus Vaccine (USDA: 1045.01)	usda:1045.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001608	Avian Reovirus Killed Virus Vaccine (USDA: 1045.02)	usda:1045.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001609	Avian Reovirus Killed Virus Vaccine (USDA: 1045.30)	usda:1045.30	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001610	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.11)	usda:1231.11	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001611	Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.1M)	usda:1231.1M	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001612	Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.20)	usda:1231.20	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001613	Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.21)	usda:1231.21	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001614	Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.22)	usda:1231.22	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001615	Bronchitis Conn Type, Live Virus Vaccine (USDA: 1231.15)	usda:1231.15	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001616	Bronchitis Delaware Type, Modified Live Virus Vaccine (USDA: 1231.1D)	usda:1231.1D	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001617	Bronchitis Georgia Type, Live Virus Vaccine (USDA: 1231.1J)	usda:1231.1J	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001618	Bronchitis Georgia Type, Live Virus Vaccine (USDA: 1231.1L)	usda:1231.1L	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001619	Bronchitis Mass & Ark Types, Killed Virus Vaccine (USDA: 1235.15)	usda:1235.15	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001620	Bronchitis Mass & Ark Types, Live Virus Vaccine (USDA: 1231.13)	usda:1231.13	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001621	Bronchitis Mass & Conn Types, Live Virus Vaccine (USDA: 1231.14)	usda:1231.14	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001622	Bronchitis Mass & Conn Types, Live Virus Vaccine (USDA: 1231.1G)	usda:1231.1G	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001623	Bronchitis Mass & Conn Types, Live Virus Vaccine (USDA:1231.1N)	usda:USDA:1231.1N	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001624	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.12)	usda:1231.12	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001625	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.18)	usda:1231.18	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001626	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.1A)	usda:1231.1A	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001627	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.1F)	usda:1231.1F	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001628	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1232.10)	usda:1232.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001629	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1232.15)	usda:1232.15	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001630	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1233.10)	usda:1233.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001631	Bronchitis Mass Type, Live Virus Vaccine (USDA: 1235.10)	usda:1235.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001632	Bursal Disease Killed Virus Vaccine (USDA: 1275.00)	usda:1275.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001633	Bursal Disease Killed Virus Vaccine (USDA: 1275.02)	usda:1275.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001634	Bursal Disease Killed Virus Vaccine (USDA: 1275.20)	usda:1275.20	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001635	Bursal Disease Live Virus Vaccine (USDA: 1271.00)	usda:1271.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001636	Bursal Disease Live Virus Vaccine (USDA: 1271.01)	usda:1271.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001637	Bursal Disease Live Virus Vaccine (USDA: 1271.02)	usda:1271.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001638	Bursal Disease Live Virus Vaccine (USDA: 1271.04)	usda:1271.04	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001639	Bursal Disease Live Virus Vaccine (USDA: 1271.0A)	usda:1271.0A	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001640	Bursal Disease Live Virus Vaccine (USDA: 1271.10)	usda:1271.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001641	Bursal Disease Live Virus Vaccine (USDA: 1271.11)	usda:1271.11	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001642	Bursal Disease Live Virus Vaccine (USDA: 1271.12)	usda:1271.12	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001643	Bursal Disease Live Virus Vaccine (USDA: 1271.13)	usda:1271.13	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001644	Bursal Disease Live Virus Vaccine (USDA: 1271.16)	usda:1271.16	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001645	Bursal Disease Live Virus Vaccine (USDA: 1271.17)	usda:1271.17	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001646	Bursal Disease Live Virus Vaccine (USDA: 1271.18)	usda:1271.18	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001647	Bursal Disease Live Virus Vaccine (USDA: 1271.19)	usda:1271.19	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001648	Bursal Disease Live Virus Vaccine (USDA: 1271.40)	usda:1271.40	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001649	Bursal Disease Live Virus Vaccine (USDA: 1271.41)	usda:1271.41	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001650	Bursal Disease Live Virus Vaccine (USDA: 1272.00)	usda:1272.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001651	Bursal Disease Modified Live VirusVaccine (USDA: 1271.15)	usda:1271.15	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001652	Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.01)	usda:12B5.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001653	Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.40)	usda:12B5.40	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001654	Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.41)	usda:12B5.41	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001655	Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.4A)	usda:12B5.4A	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001656	Bursal Disease Standard & Variant, Live Virus Vaccine (USDA: 12B1.00)	usda:12B1.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001657	Bursal Disease Standard & Variant, Live Virus Vaccine (USDA: 12B1.01)	usda:12B1.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001658	Bursal Disease Variant, Killed Virus Vaccine (USDA: 12A5.00)	usda:12A5.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001659	Bursal Disease Variant, Live Virus Vaccine (USDA: 12L1.00)	usda:12L1.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001660	Chicken Anemia Virus Live Virus Vaccine (USDA: 10A1.00)	usda:10A1.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001661	Chicken Anemia Virus Live Virus Vaccine (USDA: 10A1.01)	usda:10A1.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001662	Chicken Anemia Virus Modified Live Virus Vaccine (USDA: 10A1.10)	usda:10A1.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001663	Coccidiosis Live Oocysts Vaccine (USDA: 1431.50)	usda:1431.50	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001664	Coccidiosis Live Oocysts Vaccine (USDA: 1431.51)	usda:1431.51	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001665	Coccidiosis Live Oocysts Vaccine (USDA: 1431.56)	usda:1431.56	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001666	Coccidiosis Live Oocysts Vaccine (USDA: 1431.57)	usda:1431.57	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001667	Coccidiosis Live Oocysts Vaccine (USDA: 1431.58)	usda:1431.58	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001668	Coccidiosis Live Oocysts Vaccine (USDA: 1431.59)	usda:1431.59	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001669	Coccidiosis Live Oocysts Vaccine (USDA: 1431.5C)	usda:1431.5C	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001670	Coccidiosis Live Oocysts, Chicken Isolates Vaccine (USDA: 1431.55)	usda:1431.55	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001671	Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.01)	usda:1601.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001672	Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.02)	usda:1601.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001673	Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.11)	usda:1601.11	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001674	Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.13)	usda:1601.13	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001675	Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.14)	usda:1601.14	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001676	Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.15)	usda:1601.15	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001677	Fowl Pox Live Virus Vaccine (USDA: 1621.00)	usda:1621.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001678	Fowl Pox Live Virus Vaccine (USDA: 1621.10)	usda:1621.10	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001679	Fowl Pox Live Virus Vaccine (USDA: 1621.11)	usda:1621.11	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001680	Fowl Pox Live Virus Vaccine (USDA: 1621.13)	usda:1621.13	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001681	Fowl Pox Live Virus Vaccine (USDA: 1621.14)	usda:1621.14	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001682	Fowl Pox Live Virus Vaccine (USDA: 1622.00)	usda:1622.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001683	Marek's Disease Serotype 1, Live Virus Vaccine (USDA: 16L1.00)	usda:16L1.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001684	Marek's Disease Serotype 1, Live Virus Vaccine (USDA: 16L1.04)	usda:16L1.04	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001685	Marek's Disease Serotype 1, Live Virus Vaccine (USDA: 16L1.09)	usda:16L1.09	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001686	Marek's Disease Serotype 2, Live Virus Vaccine (USDA: 1631.00)	usda:1631.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001687	Marek's Disease Serotype 3, Live Virus Vaccine (USDA: 1641.00)	usda:1641.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001688	Marek's Disease Serotype 3, Live Virus Vaccine (USDA: 1641.01)	usda:1641.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001689	Marek's Disease Serotype 3, Live Virus Vaccine (USDA: 1641.06)	usda:1641.06	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001690	Marek's Disease Serotype 3, Live Virus Vaccine (USDA: 16L1.06)	usda:16L1.06	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001691	Marek's Disease Serotypes 1 & 2 & 3, Live Virus Vaccine (USDA: 16L1.01)	usda:16L1.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001692	Marek's Disease Serotypes 1 & 3, Live Herpesvirus Chimera Vaccine (USDA: 1631.R0)	usda:1631.R0	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001693	Marek's Disease Serotypes 1 & 3, Live Virus Vaccine (USDA: 16G1.02)	usda:16G1.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001694	Marek's Disease Serotypes 1 & 3, Live Virus Vaccine (USDA: 16L1.02)	usda:16L1.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001695	Marek's Disease Serotypes 1 & 3, Live Virus Vaccine (USDA: 16L1.08)	usda:16L1.08	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001696	Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 1651.00)	usda:1651.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001697	Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 1651.01)	usda:1651.01	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001698	Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 1651.02)	usda:1651.02	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001699	Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 1651.05)	usda:1651.05	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001700	Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 16G1.00)	usda:16G1.00	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0001701	Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 16L1.07)	usda:16L1.07	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
